loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,systemloanid,loannumber_trainprevloans,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
10000.0,13000.0,30,Yes,Good,40,Savings,6.2745432,4.9358492,Diamond Bank,Permanent,301891806.0,1.0,10000.0,13000.0,30,32,32,32
20000.0,24500.0,30,Yes,Good,37,Savings,3.3394033,6.5161968,Stanbic IBTC,Permanent,301916725.0,4.0,20000.0,24500.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,27,Savings,4.5635709,7.4352078,Skye Bank,Permanent,301931681.0,3.0,10000.0,13000.0,30,32,32,32
10000.0,11500.0,15,Yes,Bad,23,Savings,4.7085967,8.1547883,GT Bank,Permanent,301952987.0,1.0,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,39,Other,7.0088917,4.898885,Diamond Bank,Retired,301713595.0,4.0,20000.0,24500.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,37,Savings,7.4208995,8.9442269,GT Bank,Permanent,301923906.0,1.0,10000.0,13000.0,30,12,32,12
10000.0,11500.0,15,Yes,Good,31,Savings,3.3695493,6.6247868,GT Bank,Permanent,301950618.0,1.0,10000.0,11500.0,15,9,16,9
10000.0,13000.0,30,Yes,Bad,42,Savings,4.84996,7.1090767,GT Bank,Permanent,301947280.0,1.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Bad,29,Savings,7.635235,12.9694333,GT Bank,Permanent,301937563.0,2.0,10000.0,13000.0,30,37,30,37
20000.0,24500.0,30,Yes,Bad,29,Savings,7.4390367,9.0298283,GT Bank,Undisclosed,301918609.0,2.0,10000.0,13000.0,30,34,33,34
10000.0,13000.0,30,Yes,Bad,25,Savings,6.2782537,4.917465,UBA,Student,301767466.0,1.0,10000.0,13000.0,30,44,30,44
10000.0,13000.0,30,Yes,Bad,51,Savings,3.2601517,6.5914979,Stanbic IBTC,Permanent,301902557.0,3.0,10000.0,13000.0,30,50,31,50
30000.0,39000.0,60,Yes,Bad,30,Savings,7.4859826,6.4471929,EcoBank,Permanent,301882828.0,4.0,20000.0,23800.0,30,33,33,33
10000.0,11500.0,15,Yes,Bad,33,Savings,5.0900434,8.1254661,First Bank,Undisclosed,301848678.0,1.0,10000.0,11500.0,15,10,15,10
40000.0,44000.0,30,Yes,Good,38,Other,7.3714081,8.9922228,First Bank,Self-Employed,301813754.0,8.0,20000.0,21900.0,15,13,15,13
30000.0,33000.0,30,Yes,Good,36,Other,3.3789046,6.5025448,First Bank,Permanent,301836779.0,9.0,30000.0,34400.0,30,19,30,19
10000.0,12250.0,30,Yes,Bad,34,Other,6.8059757,6.1490754,GT Bank,Self-Employed,301708244.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,38,Savings,3.3591107,6.4958469,GT Bank,Self-Employed,301910959.0,2.0,10000.0,11500.0,15,9,15,9
10000.0,13000.0,30,Yes,Good,35,Savings,3.328249,7.1478018,GT Bank,Permanent,301927937.0,2.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,31,Savings,7.0345541,4.8042933,GT Bank,Permanent,301894816.0,1.0,10000.0,13000.0,30,30,30,30
30000.0,39000.0,60,Yes,Good,40,Savings,7.3924883,9.0437886,Access Bank,Undisclosed,301905738.0,4.0,20000.0,22250.0,15,16,16,16
30000.0,34500.0,30,Yes,Good,30,Savings,3.3547928,6.5057367,Skye Bank,Permanent,301862264.0,4.0,20000.0,23800.0,30,8,30,8
10000.0,13000.0,30,Yes,Good,32,Savings,3.3831598,6.6290094,GT Bank,Permanent,301945935.0,1.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,24,Savings,3.3880267,6.5244783,GT Bank,Permanent,301942850.0,1.0,10000.0,13000.0,30,25,31,25
10000.0,13000.0,30,Yes,Good,41,Savings,3.3724461,6.6094302,First Bank,Permanent,301917447.0,3.0,10000.0,13000.0,30,33,30,33
20000.0,21500.0,15,Yes,Good,34,Savings,3.8735138,7.3447282,Access Bank,Permanent,301803663.0,1.0,10000.0,11500.0,15,8,17,8
10000.0,13000.0,30,Yes,Good,30,Savings,3.4828186,6.4343754,GT Bank,Permanent,301931423.0,1.0,10000.0,13000.0,30,27,32,27
10000.0,11500.0,15,Yes,Good,25,Savings,7.3285343,9.1729561,GT Bank,Permanent,301945625.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,29,Savings,3.363275,7.1455067,GT Bank,Permanent,301931974.0,1.0,10000.0,13000.0,30,22,32,22
40000.0,48000.0,60,Yes,Good,31,Other,7.0572978,4.8284355,Access Bank,Self-Employed,301680182.0,1.0,10000.0,13000.0,30,27,30,27
20000.0,24500.0,30,Yes,Bad,36,Savings,3.4011087,6.5320555,EcoBank,Permanent,301713361.0,3.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,32,Savings,7.5184632,10.4332387,GT Bank,Permanent,301978460.0,1.0,10000.0,13000.0,30,14,31,14
10000.0,13000.0,30,Yes,Bad,29,Savings,5.2130444,7.2337921,Stanbic IBTC,Permanent,301954371.0,1.0,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,27,Savings,3.3687831,6.5076242,Access Bank,Permanent,301884326.0,1.0,10000.0,13000.0,30,24,31,24
10000.0,13000.0,30,Yes,Good,38,Savings,3.9016131,7.4449291,First Bank,Permanent,301962874.0,1.0,10000.0,13000.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,34,Savings,8.5400021,12.0201587,Diamond Bank,Permanent,301930467.0,1.0,10000.0,13000.0,30,27,33,27
20000.0,24500.0,30,Yes,Good,34,Savings,3.3556068,6.679045,Access Bank,Permanent,301827201.0,1.0,10000.0,13000.0,30,30,31,30
10000.0,11500.0,15,Yes,Bad,41,Savings,7.4100712,10.4378213,Zenith Bank,Permanent,301793369.0,5.0,10000.0,11500.0,15,66,16,66
10000.0,13000.0,30,Yes,Good,37,Other,3.2904606,7.1355911,First Bank,Permanent,301866158.0,3.0,10000.0,13000.0,30,54,30,54
15000.0,18375.0,30,Yes,Good,36,Savings,3.3447162,6.5257731,GT Bank,Permanent,301916139.0,4.0,10000.0,11125.0,15,10,15,10
40000.0,44000.0,30,Yes,Good,38,Other,3.3397609,6.6530791,GT Bank,Self-Employed,301937834.0,13.0,30000.0,34500.0,30,23,30,23
30000.0,34500.0,30,Yes,Good,33,Other,3.2979806,6.6524389,GT Bank,Permanent,301707373.0,1.0,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,39,Savings,3.3677065,6.6025624,Diamond Bank,Permanent,301888135.0,2.0,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,36,Savings,4.5846874,7.8167772,GT Bank,Permanent,301953957.0,1.0,10000.0,13000.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,34,Savings,3.3776402,6.5494327,First Bank,Undisclosed,301918608.0,3.0,10000.0,11500.0,15,17,17,17
20000.0,24500.0,30,Yes,Good,37,Savings,3.2619772,6.7474166,Stanbic IBTC,Undisclosed,301954156.0,5.0,20000.0,24500.0,30,28,30,28
20000.0,24500.0,30,Yes,Good,28,Savings,3.9666551,6.7710281,Zenith Bank,Permanent,301951649.0,4.0,20000.0,24500.0,30,33,30,33
10000.0,13000.0,30,Yes,Good,25,Savings,5.6554867,5.9319564,Stanbic IBTC,Permanent,301939891.0,1.0,10000.0,11500.0,15,14,15,14
20000.0,24500.0,30,Yes,Good,28,Savings,3.3671743,6.6468445,GT Bank,Permanent,301877187.0,2.0,10000.0,13000.0,30,27,30,27
20000.0,24500.0,30,Yes,Bad,29,Savings,5.2015712,7.2669269,GT Bank,Permanent,301954264.0,4.0,20000.0,24500.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,26,Savings,3.4194295,6.7387095,GT Bank,Permanent,301899684.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Bad,27,Savings,8.5349133,7.7271169,First Bank,Unemployed,301956479.0,2.0,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Bad,28,Savings,5.8384067,5.5684,GT Bank,Permanent,301947372.0,1.0,10000.0,13000.0,30,28,32,28
10000.0,13000.0,30,Yes,Bad,28,Savings,3.4667184,6.8265559,GT Bank,Permanent,301963337.0,1.0,10000.0,11500.0,15,15,15,15
40000.0,48000.0,60,Yes,Good,32,Savings,3.3920415,6.5083978,GT Bank,Permanent,301846575.0,8.0,30000.0,36800.0,60,60,30,30
10000.0,11500.0,15,Yes,Good,28,Savings,3.3255134,6.5455431,First Bank,Permanent,301957103.0,2.0,10000.0,11500.0,15,18,17,18
10000.0,13000.0,30,Yes,Good,29,Savings,14.1305626,11.2571687,EcoBank,Permanent,301954185.0,2.0,10000.0,13000.0,30,2,30,2
10000.0,13000.0,30,Yes,Good,29,Savings,5.2529372,7.2668376,First Bank,Permanent,301610372.0,1.0,10000.0,13000.0,30,32,30,31
40000.0,48000.0,60,Yes,Bad,31,Savings,8.5605562,11.9322772,GT Bank,Permanent,301844830.0,7.0,30000.0,34400.0,30,10,32,10
20000.0,24500.0,30,Yes,Good,23,Other,3.3913437,6.530161,UBA,Permanent,301802923.0,4.0,15000.0,18350.0,30,37,32,37
10000.0,11500.0,15,Yes,Good,33,Savings,8.8464408,9.8824985,GT Bank,Permanent,301968321.0,1.0,10000.0,11500.0,15,6,17,6
10000.0,13000.0,30,Yes,Good,32,Savings,4.5000978,8.4692431,GT Bank,Permanent,301945426.0,1.0,10000.0,13000.0,30,24,30,24
50000.0,55000.0,60,Yes,Good,24,Other,3.4976144,6.6229127,Zenith Bank,Self-Employed,301824009.0,6.0,40000.0,47600.0,60,58,30,29
10000.0,13000.0,30,Yes,Good,41,Savings,8.3305756,4.9354937,First Bank,Undisclosed,301925120.0,1.0,10000.0,13000.0,30,31,31,31
20000.0,22250.0,15,Yes,Good,30,Savings,3.354724,6.5184152,GT Bank,Permanent,301946227.0,4.0,20000.0,24500.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,32,Savings,3.3918442,6.451964,Access Bank,Permanent,301958091.0,1.0,10000.0,11500.0,15,7,17,7
10000.0,13000.0,30,Yes,Good,25,Savings,3.3678461,6.5247326,Stanbic IBTC,Permanent,301905238.0,1.0,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,27,Savings,7.4327056,10.5001621,GT Bank,Permanent,301967806.0,1.0,10000.0,13000.0,30,21,31,21
20000.0,24500.0,30,Yes,Bad,32,Savings,3.3808276,6.6017004,GT Bank,Undisclosed,301953229.0,3.0,10000.0,11500.0,15,12,16,12
10000.0,11500.0,15,Yes,Good,29,Savings,4.6119802,8.4117766,EcoBank,Permanent,301929286.0,3.0,10000.0,11500.0,15,38,15,38
30000.0,34500.0,30,Yes,Good,38,Other,3.2902753,6.6834544,GT Bank,Permanent,301918857.0,4.0,20000.0,22250.0,15,15,17,15
10000.0,13000.0,30,Yes,Good,26,Savings,3.917573,6.8204492,Access Bank,Permanent,301950175.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,35,Savings,8.3332804,4.9890161,Sterling Bank,Permanent,301959066.0,1.0,10000.0,11500.0,15,6,16,6
30000.0,34500.0,30,Yes,Good,26,Savings,3.9114533,7.4366732,Access Bank,Permanent,301905916.0,3.0,10000.0,11500.0,15,7,16,7
30000.0,34500.0,30,Yes,Good,28,Savings,3.9233057,7.7805084,UBA,Undisclosed,301937087.0,5.0,10000.0,11125.0,15,17,15,17
30000.0,34500.0,30,Yes,Good,39,Savings,3.3611097,6.6235908,GT Bank,Permanent,301866169.0,4.0,20000.0,23800.0,30,30,30,30
10000.0,10750.0,15,Yes,Good,24,Other,3.3292904,6.6701801,GT Bank,Permanent,301661673.0,1.0,10000.0,11500.0,15,7,15,7
20000.0,23000.0,30,Yes,Good,29,Savings,4.5661847,7.7837704,UBA,Permanent,301803773.0,1.0,10000.0,13000.0,30,31,31,31
30000.0,34500.0,30,Yes,Good,30,Savings,3.4025775,6.6139087,GT Bank,Permanent,301852683.0,2.0,10000.0,11500.0,15,8,15,8
20000.0,24500.0,30,Yes,Good,35,Savings,3.3182749,6.686271,EcoBank,Permanent,301919039.0,2.0,10000.0,13000.0,30,28,31,28
50000.0,52500.0,30,Yes,Good,40,Other,3.9040904,7.4220429,GT Bank,Self-Employed,301790638.0,8.0,30000.0,34400.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,36,Savings,7.4826001,10.446635,UBA,Permanent,301927890.0,2.0,10000.0,13000.0,30,29,31,29
30000.0,34500.0,30,Yes,Good,37,Savings,3.3833472,6.622821,Skye Bank,Undisclosed,301842165.0,2.0,10000.0,11500.0,15,2,15,2
10000.0,13000.0,30,Yes,Good,36,Savings,3.2858263,6.6103735,Heritage Bank,Permanent,301860237.0,2.0,10000.0,11500.0,15,20,16,20
30000.0,39000.0,60,Yes,Good,47,Savings,3.3296052,6.5025745,Access Bank,Self-Employed,301666292.0,4.0,20000.0,24500.0,30,41,30,41
30000.0,34500.0,30,Yes,Good,45,Other,3.3033117,6.481405,Access Bank,Self-Employed,301605388.0,1.0,10000.0,13000.0,30,31,30,30
10000.0,13000.0,30,Yes,Good,41,Other,3.3771647,6.5116812,GT Bank,Permanent,301632823.0,1.0,10000.0,13000.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,35,Other,7.430362,10.4847245,Zenith Bank,Permanent,301862577.0,5.0,20000.0,23800.0,30,25,30,25
10000.0,12250.0,30,Yes,Good,31,Savings,3.3255134,6.4636791,Access Bank,Permanent,301865113.0,2.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,36,Savings,6.4239287,5.7144113,Zenith Bank,Permanent,301916541.0,1.0,10000.0,13000.0,30,10,30,10
10000.0,11000.0,15,Yes,Good,37,Savings,3.3919558,6.5675276,GT Bank,Permanent,301957804.0,1.0,10000.0,11500.0,15,9,17,9
10000.0,13000.0,30,Yes,Good,29,Savings,7.469311,9.0274759,GT Bank,Permanent,301954682.0,1.0,10000.0,13000.0,30,23,30,23
20000.0,24500.0,30,Yes,Good,28,Other,3.8844632,7.3994877,First Bank,Permanent,301857817.0,3.0,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,30,Savings,3.8770953,7.4266477,Zenith Bank,Permanent,301912145.0,1.0,10000.0,13000.0,30,29,30,29
30000.0,39000.0,60,Yes,Good,23,Savings,5.628345,6.4071383,GT Bank,Student,301741367.0,2.0,10000.0,13000.0,30,29,30,29
10000.0,12500.0,30,Yes,Bad,31,Savings,7.3238097,9.1424705,GT Bank,Permanent,301956300.0,1.0,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,37,Savings,7.5160943,9.087736,Zenith Bank,Permanent,301954931.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,45,Savings,3.3645545,6.6348152,GT Bank,Permanent,301931189.0,1.0,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Good,24,Savings,7.5851805,9.0277413,FCMB,Permanent,301945397.0,1.0,10000.0,11500.0,15,12,15,12
30000.0,34500.0,30,Yes,Good,40,Savings,2.9913855,6.418329,Zenith Bank,Permanent,301641295.0,2.0,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,27,Savings,3.4080441,6.729057,GT Bank,Permanent,301942805.0,3.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,44,Savings,3.9456262,7.3964165,First Bank,Undisclosed,301913472.0,1.0,10000.0,11500.0,15,17,17,17
20000.0,22250.0,15,Yes,Good,28,Savings,7.5005417,6.435565,GT Bank,Permanent,301903653.0,3.0,10000.0,13000.0,30,20,31,20
20000.0,24500.0,30,Yes,Bad,36,Savings,3.3607768,6.646284,GT Bank,Permanent,301823634.0,1.0,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,32,Other,3.3582571,6.6926761,GT Bank,Self-Employed,301788845.0,5.0,10000.0,11500.0,15,20,16,20
40000.0,48000.0,60,Yes,Good,24,Other,3.2519197,6.6076605,GT Bank,Permanent,301767616.0,6.0,20000.0,23800.0,30,29,32,29
10000.0,11500.0,15,Yes,Good,23,Savings,3.3759467,6.5711267,Skye Bank,Permanent,301887845.0,1.0,10000.0,13000.0,30,33,30,33
10000.0,11500.0,15,Yes,Good,35,Savings,3.8612355,7.4148631,First Bank,Self-Employed,301954681.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,31,Savings,3.4436583,6.4324727,GT Bank,Permanent,301943320.0,1.0,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,32,Savings,3.5656116,6.5682135,First Bank,Permanent,301818391.0,1.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,39,Savings,3.9622183,7.45945,Stanbic IBTC,Permanent,301973504.0,1.0,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,27,Savings,3.2924702,6.5211407,GT Bank,Permanent,301937947.0,1.0,10000.0,13000.0,30,7,30,7
10000.0,13000.0,30,Yes,Bad,38,Savings,3.3314296,6.4590075,GT Bank,Permanent,301896010.0,1.0,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Bad,35,Savings,8.559375,11.9926333,GT Bank,Permanent,301930550.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,32,Savings,5.0376865,7.8378889,First Bank,Permanent,301910176.0,1.0,10000.0,13000.0,30,33,34,33
10000.0,13000.0,30,Yes,Good,27,Savings,3.4169318,6.4425101,Access Bank,Permanent,301969324.0,1.0,10000.0,11500.0,15,13,16,13
30000.0,34500.0,30,Yes,Good,27,Other,3.418587,6.4420573,GT Bank,Permanent,301830007.0,7.0,20000.0,23800.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,38,Savings,3.5185102,6.6632035,Zenith Bank,Permanent,301945510.0,2.0,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,31,Savings,7.4808491,9.0684754,Diamond Bank,Permanent,301956263.0,1.0,10000.0,11500.0,15,11,15,11
25000.0,27500.0,30,Yes,Good,24,Savings,5.5848005,7.1680725,GT Bank,Student,301811959.0,3.0,10000.0,12900.0,30,4,30,4
10000.0,11500.0,15,Yes,Good,40,Savings,7.3586797,8.9866701,GT Bank,Permanent,301965942.0,1.0,10000.0,11500.0,15,15,18,15
10000.0,13000.0,30,Yes,Good,24,Other,3.1257478,6.4945495,GT Bank,Student,301660219.0,1.0,10000.0,13000.0,30,42,30,42
40000.0,44000.0,30,Yes,Good,37,Savings,7.0426503,4.8005818,GT Bank,Permanent,301797366.0,4.0,30000.0,34400.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,47,Savings,3.3720348,6.5415485,GT Bank,Permanent,301953392.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,31,Savings,7.1048555,5.5935137,UBA,Permanent,301950671.0,1.0,10000.0,13000.0,30,24,32,24
10000.0,13000.0,30,Yes,Good,42,Savings,5.7550617,5.5649883,Zenith Bank,Permanent,301951939.0,1.0,10000.0,13000.0,30,9,31,9
10000.0,13000.0,30,Yes,Good,24,Other,3.137974,6.6791029,UBA,Permanent,301911491.0,3.0,10000.0,13000.0,30,23,30,23
30000.0,34500.0,30,Yes,Good,32,Other,3.8005112,7.4133599,GT Bank,Permanent,301784643.0,5.0,30000.0,34400.0,30,39,31,31
10000.0,13000.0,30,Yes,Good,30,Savings,3.4329564,6.4596443,GT Bank,Permanent,301976317.0,1.0,10000.0,11500.0,15,10,18,10
10000.0,11500.0,15,Yes,Good,33,Savings,3.3546256,6.5978906,Diamond Bank,Permanent,301943895.0,2.0,10000.0,11500.0,15,14,15,14
30000.0,39000.0,60,Yes,Good,26,Other,8.5774688,7.7122482,Access Bank,Permanent,301739927.0,4.0,20000.0,24500.0,30,27,30,27
15000.0,18375.0,30,Yes,Good,35,Savings,3.329671,7.1328251,GT Bank,Permanent,301943641.0,2.0,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,28,Savings,3.8677027,7.3601827,EcoBank,Permanent,301907796.0,2.0,10000.0,13000.0,30,41,30,41
20000.0,24500.0,30,Yes,Bad,31,Other,5.2143903,7.2626867,GT Bank,Permanent,301839975.0,5.0,20000.0,23800.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,31,Savings,3.8527746,7.3144128,First Bank,Permanent,301940254.0,2.0,10000.0,11500.0,15,8,15,8
20000.0,24500.0,30,Yes,Bad,29,Savings,3.3547928,6.506735,GT Bank,Permanent,301676677.0,1.0,10000.0,13000.0,30,20,32,19
10000.0,11500.0,15,Yes,Good,25,Other,7.469935,9.0644283,Zenith Bank,Permanent,301625334.0,1.0,10000.0,13000.0,30,33,32,33
20000.0,24500.0,30,Yes,Good,28,Savings,8.3475513,4.9696443,Zenith Bank,Permanent,301838675.0,1.0,10000.0,13000.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,36,Savings,3.3524577,6.66905,GT Bank,Permanent,301817625.0,1.0,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Bad,37,Savings,3.2871067,6.6664043,UBA,Permanent,301907009.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,11500.0,15,Yes,Good,34,Savings,3.3582277,6.6174485,Access Bank,Permanent,301968792.0,1.0,10000.0,11500.0,15,5,16,5
20000.0,24500.0,30,Yes,Good,35,Savings,3.2472059,6.5343977,Access Bank,Undisclosed,301879304.0,2.0,10000.0,11500.0,15,14,15,14
10000.0,11500.0,15,Yes,Bad,28,Savings,3.3088565,7.1524047,GT Bank,Undisclosed,301950712.0,2.0,10000.0,11500.0,15,16,16,16
30000.0,33000.0,30,Yes,Good,39,Other,3.3511981,6.6308698,First Bank,Permanent,301751922.0,4.0,20000.0,24500.0,30,22,30,22
20000.0,24500.0,30,Yes,Bad,35,Other,8.8621398,9.9575748,UBA,Permanent,301849753.0,7.0,20000.0,23800.0,30,34,33,34
10000.0,13000.0,30,Yes,Good,27,Savings,3.3619079,6.5184153,Access Bank,Self-Employed,301668852.0,1.0,10000.0,13000.0,30,44,30,44
40000.0,48000.0,60,Yes,Bad,24,Savings,7.498351,9.0935249,Zenith Bank,Permanent,301804926.0,13.0,30000.0,36800.0,60,31,30,31
10000.0,13000.0,30,Yes,Bad,26,Savings,3.2368372,6.5574427,GT Bank,Undisclosed,301856659.0,1.0,10000.0,13000.0,30,14,30,14
10000.0,11500.0,15,Yes,Bad,29,Savings,7.6320502,12.9641206,First Bank,Permanent,301923723.0,2.0,10000.0,11500.0,15,19,15,19
10000.0,13000.0,30,Yes,Bad,23,Savings,3.3502377,7.1381618,FCMB,Undisclosed,301953636.0,1.0,10000.0,11500.0,15,9,15,9
15000.0,18375.0,30,Yes,Bad,27,Savings,4.534955,7.8053065,GT Bank,Student,301820970.0,4.0,20000.0,23800.0,30,34,30,34
10000.0,13000.0,30,Yes,Bad,34,Savings,3.4988704,6.6157686,FCMB,Permanent,301946977.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,28,Savings,3.3516668,6.6570189,GT Bank,Permanent,301960241.0,1.0,10000.0,11500.0,15,22,16,22
10000.0,13000.0,30,Yes,Good,28,Other,4.5602035,7.7981312,UBA,Permanent,301822779.0,1.0,10000.0,11500.0,15,25,15,25
20000.0,24500.0,30,Yes,Good,32,Savings,6.6851048,6.2222471,GT Bank,Self-Employed,301746533.0,6.0,15000.0,17250.0,30,28,32,28
25000.0,28750.0,30,Yes,Good,45,Savings,3.3627356,6.6155848,EcoBank,Permanent,301613981.0,2.0,10000.0,13000.0,30,29,30,28
30000.0,39000.0,60,Yes,Good,29,Other,4.8338633,7.0627433,FCMB,Permanent,301708737.0,1.0,10000.0,11500.0,15,35,15,35
10000.0,13000.0,30,Yes,Good,27,Savings,6.9918949,4.8726409,Access Bank,Permanent,301946906.0,1.0,10000.0,13000.0,30,10,30,10
20000.0,24500.0,30,Yes,Bad,37,Savings,7.0580788,4.841691,First Bank,Permanent,301927702.0,8.0,20000.0,24500.0,30,30,30,30
20000.0,24500.0,30,Yes,Good,31,Current,7.0389223,4.8052131,Stanbic IBTC,Permanent,301879970.0,1.0,10000.0,11500.0,15,5,15,5
10000.0,13000.0,30,Yes,Good,27,Savings,3.3482936,6.5421259,Sterling Bank,Permanent,301921596.0,2.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,38,Savings,3.3056888,6.5923106,First Bank,Permanent,301939284.0,2.0,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,34,Savings,5.800065,5.5569582,UBA,Undisclosed,301856052.0,1.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,31,Savings,3.2876945,6.5919267,Diamond Bank,Permanent,301944578.0,1.0,10000.0,13000.0,30,9,30,9
10000.0,13000.0,30,Yes,Bad,39,Savings,7.4498179,9.0579825,Zenith Bank,Undisclosed,301909187.0,1.0,10000.0,13000.0,30,43,30,43
10000.0,11500.0,15,Yes,Bad,27,Savings,3.3882952,6.596244,GT Bank,Permanent,301873915.0,2.0,10000.0,11500.0,15,20,15,20
10000.0,13000.0,30,Yes,Good,34,Savings,7.6496759,9.0067811,GT Bank,Undisclosed,301839105.0,5.0,20000.0,23800.0,30,37,30,37
20000.0,22250.0,15,Yes,Good,32,Savings,3.5504369,6.4290849,Access Bank,Permanent,301817766.0,1.0,10000.0,11500.0,15,15,16,15
10000.0,13000.0,30,Yes,Bad,38,Savings,2.8918544,6.4234107,Access Bank,Undisclosed,301904316.0,1.0,10000.0,13000.0,30,41,30,41
10000.0,13000.0,30,Yes,Good,31,Savings,6.9949171,4.8842043,Diamond Bank,Permanent,301962064.0,1.0,10000.0,13000.0,30,16,32,16
40000.0,48000.0,60,Yes,Bad,27,Savings,5.8342299,5.5502412,Zenith Bank,Permanent,301910091.0,7.0,40000.0,44000.0,30,27,30,27
10000.0,10000.0,15,Yes,Good,27,Savings,3.8079132,7.4001318,GT Bank,Permanent,301941374.0,10.0,10000.0,10500.0,15,12,17,12
20000.0,24500.0,30,Yes,Bad,34,Savings,3.4753546,6.6176325,GT Bank,Undisclosed,301949584.0,4.0,10000.0,11125.0,15,16,17,16
20000.0,24500.0,30,Yes,Good,28,Other,3.3514638,6.507018,Zenith Bank,Permanent,301918373.0,4.0,10000.0,13000.0,30,17,32,17
10000.0,13000.0,30,Yes,Good,25,Savings,3.4586515,6.4432156,FCMB,Permanent,301888340.0,1.0,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,34,Savings,8.536913,7.7239588,GT Bank,Permanent,301915780.0,5.0,20000.0,22250.0,15,3,15,3
20000.0,24500.0,30,Yes,Good,37,Savings,3.1758383,6.6813469,UBA,Undisclosed,301937094.0,4.0,20000.0,24500.0,30,28,30,28
40000.0,48000.0,60,Yes,Bad,38,Other,3.381785,7.120685,GT Bank,Self-Employed,301761655.0,4.0,30000.0,36800.0,60,61,30,30
20000.0,24500.0,30,Yes,Good,47,Savings,7.3585044,8.9956532,Fidelity Bank,Undisclosed,301935684.0,3.0,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,43,Savings,7.413633,10.4688264,First Bank,Permanent,301956617.0,2.0,10000.0,13000.0,30,25,32,25
20000.0,24500.0,30,Yes,Good,26,Savings,7.5617945,8.9763774,First Bank,Permanent,301934494.0,3.0,10000.0,13000.0,30,21,30,21
