loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,bank_name_clients,employment_status_clients,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
30000.0,34500.0,30,Yes,Good,26,Savings,Access Bank,Permanent,10000.0,11500.0,15,7,16,7
30000.0,34500.0,30,Yes,Good,28,Savings,UBA,Undisclosed,10000.0,11125.0,15,17,15,17
30000.0,34500.0,30,Yes,Good,39,Savings,GT Bank,Permanent,20000.0,23800.0,30,30,30,30
10000.0,10750.0,15,Yes,Good,24,Other,GT Bank,Permanent,10000.0,11500.0,15,7,15,7
20000.0,23000.0,30,Yes,Good,29,Savings,UBA,Permanent,10000.0,13000.0,30,31,31,31
30000.0,34500.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,11500.0,15,8,15,8
20000.0,24500.0,30,Yes,Good,35,Savings,EcoBank,Permanent,10000.0,13000.0,30,28,31,28
50000.0,52500.0,30,Yes,Good,40,Other,GT Bank,Self-Employed,30000.0,34400.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,36,Savings,UBA,Permanent,10000.0,13000.0,30,29,31,29
30000.0,34500.0,30,Yes,Good,37,Savings,Skye Bank,Undisclosed,10000.0,11500.0,15,2,15,2
10000.0,13000.0,30,Yes,Good,36,Savings,Heritage Bank,Permanent,10000.0,11500.0,15,20,16,20
30000.0,39000.0,60,Yes,Good,47,Savings,Access Bank,Self-Employed,20000.0,24500.0,30,41,30,41
30000.0,34500.0,30,Yes,Good,45,Other,Access Bank,Self-Employed,10000.0,13000.0,30,31,30,30
10000.0,13000.0,30,Yes,Good,41,Other,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,35,Other,Zenith Bank,Permanent,20000.0,23800.0,30,25,30,25
10000.0,12250.0,30,Yes,Good,31,Savings,Access Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,36,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,10,30,10
10000.0,11000.0,15,Yes,Good,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,9,17,9
10000.0,13000.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,23,30,23
20000.0,24500.0,30,Yes,Good,28,Other,First Bank,Permanent,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,30,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,29,30,29
30000.0,39000.0,60,Yes,Good,23,Savings,GT Bank,Student,10000.0,13000.0,30,29,30,29
10000.0,12500.0,30,Yes,Bad,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,37,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,45,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Good,24,Savings,FCMB,Permanent,10000.0,11500.0,15,12,15,12
30000.0,34500.0,30,Yes,Good,40,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,44,Savings,First Bank,Undisclosed,10000.0,11500.0,15,17,17,17
20000.0,22250.0,15,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,20,31,20
20000.0,24500.0,30,Yes,Bad,36,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,32,Other,GT Bank,Self-Employed,10000.0,11500.0,15,20,16,20
40000.0,48000.0,60,Yes,Good,24,Other,GT Bank,Permanent,20000.0,23800.0,30,29,32,29
10000.0,11500.0,15,Yes,Good,23,Savings,Skye Bank,Permanent,10000.0,13000.0,30,33,30,33
10000.0,11500.0,15,Yes,Good,35,Savings,First Bank,Self-Employed,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,39,Savings,Stanbic IBTC,Permanent,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,7,30,7
10000.0,13000.0,30,Yes,Bad,38,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Bad,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,13000.0,30,33,34,33
10000.0,13000.0,30,Yes,Good,27,Savings,Access Bank,Permanent,10000.0,11500.0,15,13,16,13
30000.0,34500.0,30,Yes,Good,27,Other,GT Bank,Permanent,20000.0,23800.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,38,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,11,15,11
25000.0,27500.0,30,Yes,Good,24,Savings,GT Bank,Student,10000.0,12900.0,30,4,30,4
10000.0,11500.0,15,Yes,Good,40,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,18,15
10000.0,13000.0,30,Yes,Good,24,Other,GT Bank,Student,10000.0,13000.0,30,42,30,42
40000.0,44000.0,30,Yes,Good,37,Savings,GT Bank,Permanent,30000.0,34400.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,47,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,31,Savings,UBA,Permanent,10000.0,13000.0,30,24,32,24
10000.0,13000.0,30,Yes,Good,42,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,9,31,9
10000.0,13000.0,30,Yes,Good,24,Other,UBA,Permanent,10000.0,13000.0,30,23,30,23
30000.0,34500.0,30,Yes,Good,32,Other,GT Bank,Permanent,30000.0,34400.0,30,39,31,31
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,11500.0,15,10,18,10
10000.0,11500.0,15,Yes,Good,33,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,39000.0,60,Yes,Good,26,Other,Access Bank,Permanent,20000.0,24500.0,30,27,30,27
15000.0,18375.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,28,Savings,EcoBank,Permanent,10000.0,13000.0,30,41,30,41
20000.0,24500.0,30,Yes,Bad,31,Other,GT Bank,Permanent,20000.0,23800.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,31,Savings,First Bank,Permanent,10000.0,11500.0,15,8,15,8
20000.0,24500.0,30,Yes,Bad,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,20,32,19
10000.0,11500.0,15,Yes,Good,25,Other,Zenith Bank,Permanent,10000.0,13000.0,30,33,32,33
20000.0,24500.0,30,Yes,Good,28,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,36,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Bad,37,Savings,UBA,Permanent,10000.0,11500.0,15,16,16,16
10000.0,11500.0,15,Yes,Good,34,Savings,Access Bank,Permanent,10000.0,11500.0,15,5,16,5
20000.0,24500.0,30,Yes,Good,35,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,14,15,14
10000.0,11500.0,15,Yes,Bad,28,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,16,16,16
30000.0,33000.0,30,Yes,Good,39,Other,First Bank,Permanent,20000.0,24500.0,30,22,30,22
20000.0,24500.0,30,Yes,Bad,35,Other,UBA,Permanent,20000.0,23800.0,30,34,33,34
10000.0,13000.0,30,Yes,Good,27,Savings,Access Bank,Self-Employed,10000.0,13000.0,30,44,30,44
40000.0,48000.0,60,Yes,Bad,24,Savings,Zenith Bank,Permanent,30000.0,36800.0,60,31,30,31
10000.0,13000.0,30,Yes,Bad,26,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,14,30,14
10000.0,11500.0,15,Yes,Bad,29,Savings,First Bank,Permanent,10000.0,11500.0,15,19,15,19
10000.0,13000.0,30,Yes,Bad,23,Savings,FCMB,Undisclosed,10000.0,11500.0,15,9,15,9
15000.0,18375.0,30,Yes,Bad,27,Savings,GT Bank,Student,20000.0,23800.0,30,34,30,34
10000.0,13000.0,30,Yes,Bad,34,Savings,FCMB,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,28,Savings,GT Bank,Permanent,10000.0,11500.0,15,22,16,22
10000.0,13000.0,30,Yes,Good,28,Other,UBA,Permanent,10000.0,11500.0,15,25,15,25
20000.0,24500.0,30,Yes,Good,32,Savings,GT Bank,Self-Employed,15000.0,17250.0,30,28,32,28
25000.0,28750.0,30,Yes,Good,45,Savings,EcoBank,Permanent,10000.0,13000.0,30,29,30,28
30000.0,39000.0,60,Yes,Good,29,Other,FCMB,Permanent,10000.0,11500.0,15,35,15,35
10000.0,13000.0,30,Yes,Good,27,Savings,Access Bank,Permanent,10000.0,13000.0,30,10,30,10
20000.0,24500.0,30,Yes,Bad,37,Savings,First Bank,Permanent,20000.0,24500.0,30,30,30,30
20000.0,24500.0,30,Yes,Good,31,Current,Stanbic IBTC,Permanent,10000.0,11500.0,15,5,15,5
10000.0,13000.0,30,Yes,Good,27,Savings,Sterling Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,38,Savings,First Bank,Permanent,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,34,Savings,UBA,Undisclosed,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,9,30,9
10000.0,13000.0,30,Yes,Bad,39,Savings,Zenith Bank,Undisclosed,10000.0,13000.0,30,43,30,43
10000.0,11500.0,15,Yes,Bad,27,Savings,GT Bank,Permanent,10000.0,11500.0,15,20,15,20
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Undisclosed,20000.0,23800.0,30,37,30,37
20000.0,22250.0,15,Yes,Good,32,Savings,Access Bank,Permanent,10000.0,11500.0,15,15,16,15
10000.0,13000.0,30,Yes,Bad,38,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,41,30,41
10000.0,13000.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,16,32,16
40000.0,48000.0,60,Yes,Bad,27,Savings,Zenith Bank,Permanent,40000.0,44000.0,30,27,30,27
10000.0,10000.0,15,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,10500.0,15,12,17,12
20000.0,24500.0,30,Yes,Bad,34,Savings,GT Bank,Undisclosed,10000.0,11125.0,15,16,17,16
20000.0,24500.0,30,Yes,Good,28,Other,Zenith Bank,Permanent,10000.0,13000.0,30,17,32,17
10000.0,13000.0,30,Yes,Good,25,Savings,FCMB,Permanent,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,34,Savings,GT Bank,Permanent,20000.0,22250.0,15,3,15,3
20000.0,24500.0,30,Yes,Good,37,Savings,UBA,Undisclosed,20000.0,24500.0,30,28,30,28
40000.0,48000.0,60,Yes,Bad,38,Other,GT Bank,Self-Employed,30000.0,36800.0,60,61,30,30
20000.0,24500.0,30,Yes,Good,47,Savings,Fidelity Bank,Undisclosed,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,43,Savings,First Bank,Permanent,10000.0,13000.0,30,25,32,25
20000.0,24500.0,30,Yes,Good,26,Savings,First Bank,Permanent,10000.0,13000.0,30,21,30,21
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,16,15,15
10000.0,11500.0,15,Yes,Good,28,Savings,Access Bank,Unemployed,10000.0,13000.0,30,22,30,22
30000.0,34500.0,30,Yes,Good,29,Other,Access Bank,Permanent,15000.0,16687.5,15,3,17,3
10000.0,13000.0,30,Yes,Good,45,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,4,15,4
10000.0,11500.0,15,Yes,Good,38,Savings,First Bank,Permanent,10000.0,11500.0,15,26,15,26
10000.0,13000.0,30,Yes,Good,33,Savings,Fidelity Bank,Permanent,10000.0,11500.0,15,2,15,2
10000.0,11500.0,15,Yes,Good,41,Savings,Stanbic IBTC,Undisclosed,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Bad,37,Other,GT Bank,Self-Employed,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,37,Savings,UBA,Permanent,10000.0,11500.0,15,22,15,22
10000.0,13000.0,30,Yes,Bad,37,Savings,Access Bank,Permanent,10000.0,13000.0,30,34,32,34
10000.0,13000.0,30,Yes,Bad,39,Savings,First Bank,Permanent,10000.0,13000.0,30,32,32,32
40000.0,44000.0,30,Yes,Good,34,Other,GT Bank,Permanent,20000.0,22250.0,15,13,15,13
50000.0,52500.0,30,Yes,Good,32,Other,GT Bank,Self-Employed,30000.0,32250.0,15,14,15,14
20000.0,24500.0,30,Yes,Good,29,Savings,Stanbic IBTC,Permanent,30000.0,34500.0,30,42,34,42
10000.0,10750.0,15,Yes,Good,38,Savings,Diamond Bank,Permanent,15000.0,16600.0,15,17,15,17
10000.0,13000.0,30,Yes,Good,47,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,11,18,11
30000.0,34500.0,30,Yes,Good,55,Other,GT Bank,Permanent,30000.0,34500.0,30,32,32,32
20000.0,24500.0,30,Yes,Good,45,Other,GT Bank,Self-Employed,10000.0,13000.0,30,34,30,34
10000.0,11500.0,15,Yes,Good,26,Savings,Access Bank,Permanent,10000.0,11500.0,15,7,16,7
10000.0,11500.0,15,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,11500.0,15,12,17,12
10000.0,13000.0,30,Yes,Good,29,Savings,First Bank,Permanent,10000.0,13000.0,30,28,32,28
30000.0,34500.0,30,Yes,Good,40,Other,Access Bank,Permanent,10000.0,13000.0,30,29,30,29
20000.0,24500.0,30,Yes,Good,38,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,11500.0,15,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,26,31,26
10000.0,13000.0,30,Yes,Good,28,Other,First Bank,Undisclosed,10000.0,13000.0,30,44,30,44
10000.0,13000.0,30,Yes,Good,43,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Good,24,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,32,Savings,Zenith Bank,Permanent,20000.0,24500.0,30,23,32,23
10000.0,13000.0,30,Yes,Good,23,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Good,34,Savings,First Bank,Permanent,10000.0,11500.0,15,17,17,17
25000.0,28750.0,30,Yes,Good,35,Savings,GT Bank,Permanent,30000.0,34500.0,30,28,32,28
40000.0,48000.0,60,Yes,Good,35,Savings,UBA,Permanent,10000.0,11500.0,15,1,15,1
20000.0,24500.0,30,Yes,Good,31,Savings,Access Bank,Undisclosed,20000.0,23800.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,25,32,25
30000.0,34500.0,30,Yes,Bad,31,Savings,First Bank,Permanent,10000.0,11500.0,15,11,16,10
10000.0,13000.0,30,Yes,Bad,29,Savings,Sterling Bank,Permanent,10000.0,13000.0,30,31,31,31
30000.0,34500.0,30,Yes,Bad,29,Other,UBA,Student,20000.0,22250.0,15,13,15,13
10000.0,11500.0,15,Yes,Bad,36,Savings,First Bank,Permanent,10000.0,11500.0,15,43,15,43
10000.0,13000.0,30,Yes,Bad,42,Savings,GT Bank,Permanent,10000.0,13000.0,30,16,31,16
10000.0,11500.0,15,Yes,Bad,27,Savings,Access Bank,Permanent,10000.0,13000.0,30,38,30,38
10000.0,11500.0,15,Yes,Bad,39,Savings,Skye Bank,Undisclosed,10000.0,11500.0,15,5,15,5
10000.0,13000.0,30,Yes,Bad,30,Savings,UBA,Student,10000.0,11500.0,15,15,15,15
10000.0,11125.0,15,Yes,Good,26,Other,Diamond Bank,Permanent,10000.0,13000.0,30,25,32,25
10000.0,11500.0,15,Yes,Bad,37,Savings,UBA,Permanent,10000.0,11500.0,15,16,15,15
20000.0,22000.0,30,Yes,Good,25,Savings,GT Bank,Permanent,30000.0,39000.0,60,61,32,28
30000.0,39000.0,60,Yes,Good,29,Savings,EcoBank,Student,10000.0,13000.0,30,18,30,18
10000.0,13000.0,30,Yes,Bad,27,Savings,First Bank,Undisclosed,10000.0,13000.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,42,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
20000.0,24500.0,30,Yes,Good,25,Savings,First Bank,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,24,Savings,First Bank,Permanent,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,38,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,29,Savings,Access Bank,Permanent,10000.0,11500.0,15,25,17,25
40000.0,44000.0,30,Yes,Good,49,Savings,GT Bank,Self-Employed,20000.0,21500.0,30,17,30,17
10000.0,11500.0,15,Yes,Good,25,Savings,Access Bank,Student,10000.0,11500.0,15,12,17,12
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,8,32,8
20000.0,24500.0,30,Yes,Bad,27,Other,Fidelity Bank,Student,10000.0,13000.0,30,40,31,40
20000.0,22250.0,15,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,20,31,20
10000.0,13000.0,30,Yes,Good,35,Savings,Access Bank,Permanent,10000.0,13000.0,30,25,31,25
10000.0,11500.0,15,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,33,15,33
40000.0,44000.0,30,Yes,Good,33,Other,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,47,Current,Stanbic IBTC,Permanent,10000.0,13000.0,30,14,30,14
10000.0,13000.0,30,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,11500.0,15,15,16,15
10000.0,11500.0,15,Yes,Good,35,Savings,GT Bank,Self-Employed,10000.0,13000.0,30,15,33,15
10000.0,11500.0,15,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,13000.0,30,24,30,24
30000.0,34500.0,30,Yes,Good,49,Other,GT Bank,Permanent,20000.0,23800.0,30,31,30,31
10000.0,11500.0,15,Yes,Bad,28,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,22,15,22
10000.0,11500.0,15,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,18,30,18
10000.0,13000.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
30000.0,39000.0,60,Yes,Good,31,Savings,GT Bank,Permanent,20000.0,24500.0,30,31,31,31
40000.0,44000.0,30,Yes,Good,36,Other,Zenith Bank,Permanent,40000.0,44000.0,30,29,30,29
20000.0,22250.0,15,Yes,Bad,25,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,26,30,26
30000.0,34500.0,30,Yes,Good,28,Savings,Access Bank,Permanent,20000.0,21900.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,42,Savings,EcoBank,Permanent,10000.0,13000.0,30,28,30,28
30000.0,39000.0,60,Yes,Good,44,Other,Zenith Bank,Permanent,20000.0,23800.0,30,26,33,26
30000.0,39000.0,60,Yes,Good,23,Savings,Zenith Bank,Student,10000.0,13000.0,30,22,30,22
20000.0,24500.0,30,Yes,Good,38,Savings,UBA,Permanent,10000.0,13000.0,30,33,33,33
30000.0,34500.0,30,Yes,Good,30,Savings,Skye Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,39000.0,60,Yes,Bad,38,Savings,Skye Bank,Permanent,20000.0,21900.0,15,14,17,14
30000.0,34500.0,30,Yes,Good,37,Other,GT Bank,Self-Employed,30000.0,34400.0,30,44,30,44
20000.0,24500.0,30,Yes,Good,28,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,15,16,15
10000.0,13000.0,30,Yes,Bad,28,Savings,First Bank,Permanent,10000.0,13000.0,30,13,31,13
10000.0,13000.0,30,Yes,Good,35,Savings,First Bank,Permanent,10000.0,13000.0,30,21,30,21
20000.0,24500.0,30,Yes,Good,39,Savings,FCMB,Undisclosed,10000.0,11500.0,15,13,18,13
10000.0,13000.0,30,Yes,Good,43,Savings,GT Bank,Permanent,10000.0,13000.0,30,22,35,22
10000.0,11500.0,15,Yes,Good,33,Savings,EcoBank,Permanent,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Good,31,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Bad,38,Savings,Skye Bank,Permanent,10000.0,13000.0,30,35,31,35
15000.0,18375.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
20000.0,24500.0,30,Yes,Good,39,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,6,15,6
20000.0,24500.0,30,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Good,27,Savings,Access Bank,Unemployed,10000.0,13000.0,30,44,32,44
20000.0,22250.0,15,Yes,Good,29,Savings,GT Bank,Permanent,15000.0,18375.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,33,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,12,30,12
10000.0,13000.0,30,Yes,Good,30,Savings,Sterling Bank,Permanent,10000.0,11500.0,15,26,18,26
20000.0,24500.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,15,32,15
10000.0,13000.0,30,Yes,Good,29,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Bad,38,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,43,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Bad,27,Savings,EcoBank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,11500.0,15,Yes,Bad,27,Savings,Diamond Bank,Undisclosed,10000.0,11500.0,15,29,16,29
40000.0,44000.0,30,Yes,Good,33,Other,GT Bank,Self-Employed,40000.0,44000.0,30,23,30,23
40000.0,48000.0,60,Yes,Good,27,Savings,Wema Bank,Permanent,40000.0,48000.0,60,56,30,24
40000.0,48000.0,60,Yes,Good,24,Other,First Bank,Self-Employed,20000.0,23600.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,43,Other,First Bank,Permanent,10000.0,13000.0,30,27,30,26
10000.0,11500.0,15,Yes,Good,41,Savings,GT Bank,Permanent,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,27,Savings,Access Bank,Permanent,10000.0,13000.0,30,34,30,34
30000.0,34500.0,30,Yes,Good,35,Savings,Diamond Bank,Undisclosed,10000.0,11500.0,15,14,15,14
10000.0,11500.0,15,Yes,Bad,26,Savings,FCMB,Permanent,10000.0,11500.0,15,12,15,12
10000.0,11500.0,15,Yes,Good,27,Savings,UBA,Permanent,10000.0,11500.0,15,12,16,12
10000.0,11500.0,15,Yes,Good,45,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,13,15,13
30000.0,34500.0,30,Yes,Good,42,Savings,Zenith Bank,Undisclosed,30000.0,34500.0,30,28,31,28
10000.0,11500.0,15,Yes,Good,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,40,Savings,Fidelity Bank,Undisclosed,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,46,Current,UBA,Permanent,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,37,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,38,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,36,Other,GT Bank,Permanent,10000.0,13000.0,30,24,30,24
10000.0,11500.0,15,Yes,Good,23,Savings,First Bank,Permanent,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,23,Savings,Stanbic IBTC,Permanent,20000.0,23800.0,30,44,30,44
30000.0,39000.0,60,Yes,Good,25,Savings,First Bank,Undisclosed,15000.0,18375.0,30,27,30,27
10000.0,11500.0,15,Yes,Bad,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,32,16,32
10000.0,13000.0,30,Yes,Bad,38,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,24,Savings,GT Bank,Student,10000.0,11500.0,15,30,15,30
10000.0,13000.0,30,Yes,Bad,33,Savings,Union Bank,Permanent,10000.0,13000.0,30,5,33,5
10000.0,13000.0,30,Yes,Bad,24,Savings,FCMB,Permanent,10000.0,13000.0,30,50,32,50
30000.0,39000.0,60,Yes,Bad,25,Savings,GT Bank,Student,30000.0,39000.0,60,39,32,32
40000.0,44000.0,30,Yes,Bad,31,Savings,Zenith Bank,Permanent,20000.0,21900.0,15,21,17,17
20000.0,24500.0,30,Yes,Good,37,Other,UBA,Self-Employed,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
20000.0,24500.0,30,Yes,Good,24,Savings,GT Bank,Permanent,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,30,Savings,Sterling Bank,Self-Employed,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,38,Savings,First Bank,Permanent,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,35,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11000.0,15,Yes,Good,37,Savings,UBA,Permanent,10000.0,11500.0,15,13,16,13
10000.0,13000.0,30,Yes,Good,30,Savings,Access Bank,Unemployed,10000.0,13000.0,30,42,32,42
20000.0,23000.0,30,Yes,Good,29,Savings,Diamond Bank,Student,20000.0,23800.0,30,28,30,28
30000.0,34500.0,30,Yes,Good,28,Other,GT Bank,Student,20000.0,23800.0,30,34,30,34
10000.0,13000.0,30,Yes,Good,32,Savings,Fidelity Bank,Permanent,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,25,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,31,32
